Version;Date_of_report;Date_of_statistics;Security_region_code;Security_region_name;Tested_with_result;Tested_positive
4;2022-09-02 09:00:00;2020-07-24;VR06;Noord- en Oost-Gelderland;738;2
4;2022-09-02 09:00:00;2020-07-25;VR06;Noord- en Oost-Gelderland;675;6
4;2022-09-02 09:00:00;2020-07-26;VR06;Noord- en Oost-Gelderland;339;2
4;2022-09-02 09:00:00;2020-07-27;VR06;Noord- en Oost-Gelderland;730;2
4;2022-09-02 09:00:00;2020-07-28;VR06;Noord- en Oost-Gelderland;736;3
4;2022-09-02 09:00:00;2020-07-29;VR06;Noord- en Oost-Gelderland;703;6
4;2022-09-02 09:00:00;2020-07-30;VR06;Noord- en Oost-Gelderland;598;1
4;2022-09-02 09:00:00;2020-07-31;VR06;Noord- en Oost-Gelderland;491;4
4;2022-09-02 09:00:00;2020-08-01;VR06;Noord- en Oost-Gelderland;314;2
4;2022-09-02 09:00:00;2020-08-02;VR06;Noord- en Oost-Gelderland;210;1
4;2022-09-02 09:00:00;2020-08-03;VR06;Noord- en Oost-Gelderland;418;5
4;2022-09-02 09:00:00;2020-08-04;VR06;Noord- en Oost-Gelderland;553;7
4;2022-09-02 09:00:00;2020-08-05;VR06;Noord- en Oost-Gelderland;525;9
4;2022-09-02 09:00:00;2020-08-06;VR06;Noord- en Oost-Gelderland;454;6
4;2022-09-02 09:00:00;2020-08-07;VR06;Noord- en Oost-Gelderland;511;4
4;2022-09-02 09:00:00;2020-08-08;VR06;Noord- en Oost-Gelderland;437;17
4;2022-09-02 09:00:00;2020-08-09;VR06;Noord- en Oost-Gelderland;267;7
4;2022-09-02 09:00:00;2020-08-10;VR06;Noord- en Oost-Gelderland;417;5
4;2022-09-02 09:00:00;2020-08-11;VR06;Noord- en Oost-Gelderland;525;9
4;2022-09-02 09:00:00;2020-08-12;VR06;Noord- en Oost-Gelderland;464;4
4;2022-09-02 09:00:00;2020-08-13;VR06;Noord- en Oost-Gelderland;572;7
4;2022-09-02 09:00:00;2020-08-14;VR06;Noord- en Oost-Gelderland;526;10
4;2022-09-02 09:00:00;2020-08-15;VR06;Noord- en Oost-Gelderland;389;4
4;2022-09-02 09:00:00;2020-08-16;VR06;Noord- en Oost-Gelderland;382;4
4;2022-09-02 09:00:00;2020-08-17;VR06;Noord- en Oost-Gelderland;481;1
4;2022-09-02 09:00:00;2020-08-18;VR06;Noord- en Oost-Gelderland;587;10
4;2022-09-02 09:00:00;2020-08-19;VR06;Noord- en Oost-Gelderland;615;10
4;2022-09-02 09:00:00;2020-08-20;VR06;Noord- en Oost-Gelderland;720;9
4;2022-09-02 09:00:00;2020-08-21;VR06;Noord- en Oost-Gelderland;708;16
4;2022-09-02 09:00:00;2020-08-22;VR06;Noord- en Oost-Gelderland;615;20
4;2022-09-02 09:00:00;2020-08-23;VR06;Noord- en Oost-Gelderland;461;6
4;2022-09-02 09:00:00;2020-08-24;VR06;Noord- en Oost-Gelderland;680;17
4;2022-09-02 09:00:00;2020-08-25;VR06;Noord- en Oost-Gelderland;856;16
4;2022-09-02 09:00:00;2020-08-26;VR06;Noord- en Oost-Gelderland;706;6
4;2022-09-02 09:00:00;2020-08-27;VR06;Noord- en Oost-Gelderland;815;5
4;2022-09-02 09:00:00;2020-08-28;VR06;Noord- en Oost-Gelderland;765;12
4;2022-09-02 09:00:00;2020-08-29;VR06;Noord- en Oost-Gelderland;709;11
4;2022-09-02 09:00:00;2020-08-30;VR06;Noord- en Oost-Gelderland;594;6
4;2022-09-02 09:00:00;2020-08-31;VR06;Noord- en Oost-Gelderland;820;14
4;2022-09-02 09:00:00;2020-09-01;VR06;Noord- en Oost-Gelderland;728;5
4;2022-09-02 09:00:00;2020-09-02;VR06;Noord- en Oost-Gelderland;681;7
4;2022-09-02 09:00:00;2020-09-03;VR06;Noord- en Oost-Gelderland;753;10
4;2022-09-02 09:00:00;2020-09-04;VR06;Noord- en Oost-Gelderland;955;18
4;2022-09-02 09:00:00;2020-09-05;VR06;Noord- en Oost-Gelderland;825;19
4;2022-09-02 09:00:00;2020-09-06;VR06;Noord- en Oost-Gelderland;727;19
4;2022-09-02 09:00:00;2020-09-07;VR06;Noord- en Oost-Gelderland;835;24
4;2022-09-02 09:00:00;2020-09-08;VR06;Noord- en Oost-Gelderland;831;11
4;2022-09-02 09:00:00;2020-09-09;VR06;Noord- en Oost-Gelderland;865;31
4;2022-09-02 09:00:00;2020-09-10;VR06;Noord- en Oost-Gelderland;820;6
4;2022-09-02 09:00:00;2020-09-11;VR06;Noord- en Oost-Gelderland;982;16
4;2022-09-02 09:00:00;2020-09-12;VR06;Noord- en Oost-Gelderland;1116;43
4;2022-09-02 09:00:00;2020-09-13;VR06;Noord- en Oost-Gelderland;1110;27
4;2022-09-02 09:00:00;2020-09-14;VR06;Noord- en Oost-Gelderland;992;32
4;2022-09-02 09:00:00;2020-09-15;VR06;Noord- en Oost-Gelderland;1083;35
4;2022-09-02 09:00:00;2020-09-16;VR06;Noord- en Oost-Gelderland;1165;17
4;2022-09-02 09:00:00;2020-09-17;VR06;Noord- en Oost-Gelderland;1388;54
4;2022-09-02 09:00:00;2020-09-18;VR06;Noord- en Oost-Gelderland;1301;43
4;2022-09-02 09:00:00;2020-09-19;VR06;Noord- en Oost-Gelderland;1286;38
4;2022-09-02 09:00:00;2020-09-20;VR06;Noord- en Oost-Gelderland;1272;47
4;2022-09-02 09:00:00;2020-09-21;VR06;Noord- en Oost-Gelderland;1201;40
4;2022-09-02 09:00:00;2020-09-22;VR06;Noord- en Oost-Gelderland;1111;54
4;2022-09-02 09:00:00;2020-09-23;VR06;Noord- en Oost-Gelderland;1464;66
4;2022-09-02 09:00:00;2020-09-24;VR06;Noord- en Oost-Gelderland;1374;66
4;2022-09-02 09:00:00;2020-09-25;VR06;Noord- en Oost-Gelderland;1406;59
4;2022-09-02 09:00:00;2020-09-26;VR06;Noord- en Oost-Gelderland;1227;46
4;2022-09-02 09:00:00;2020-09-27;VR06;Noord- en Oost-Gelderland;1269;84
4;2022-09-02 09:00:00;2020-09-28;VR06;Noord- en Oost-Gelderland;1225;61
4;2022-09-02 09:00:00;2020-09-29;VR06;Noord- en Oost-Gelderland;1355;67
4;2022-09-02 09:00:00;2020-09-30;VR06;Noord- en Oost-Gelderland;1558;90
4;2022-09-02 09:00:00;2020-10-01;VR06;Noord- en Oost-Gelderland;1496;83
4;2022-09-02 09:00:00;2020-10-02;VR06;Noord- en Oost-Gelderland;1403;96
4;2022-09-02 09:00:00;2020-10-03;VR06;Noord- en Oost-Gelderland;1315;83
4;2022-09-02 09:00:00;2020-10-04;VR06;Noord- en Oost-Gelderland;1203;101
4;2022-09-02 09:00:00;2020-10-05;VR06;Noord- en Oost-Gelderland;1442;132
4;2022-09-02 09:00:00;2020-10-06;VR06;Noord- en Oost-Gelderland;1600;137
4;2022-09-02 09:00:00;2020-10-07;VR06;Noord- en Oost-Gelderland;1599;125
4;2022-09-02 09:00:00;2020-10-08;VR06;Noord- en Oost-Gelderland;1712;214
4;2022-09-02 09:00:00;2020-10-09;VR06;Noord- en Oost-Gelderland;1759;233
4;2022-09-02 09:00:00;2020-10-10;VR06;Noord- en Oost-Gelderland;1703;180
4;2022-09-02 09:00:00;2020-10-11;VR06;Noord- en Oost-Gelderland;1597;155
4;2022-09-02 09:00:00;2020-10-12;VR06;Noord- en Oost-Gelderland;1846;258
4;2022-09-02 09:00:00;2020-10-13;VR06;Noord- en Oost-Gelderland;1825;219
4;2022-09-02 09:00:00;2020-10-14;VR06;Noord- en Oost-Gelderland;1845;193
4;2022-09-02 09:00:00;2020-10-15;VR06;Noord- en Oost-Gelderland;1881;199
4;2022-09-02 09:00:00;2020-10-16;VR06;Noord- en Oost-Gelderland;1970;238
4;2022-09-02 09:00:00;2020-10-17;VR06;Noord- en Oost-Gelderland;1817;178
4;2022-09-02 09:00:00;2020-10-18;VR06;Noord- en Oost-Gelderland;1642;194
4;2022-09-02 09:00:00;2020-10-19;VR06;Noord- en Oost-Gelderland;1826;219
4;2022-09-02 09:00:00;2020-10-20;VR06;Noord- en Oost-Gelderland;1951;267
4;2022-09-02 09:00:00;2020-10-21;VR06;Noord- en Oost-Gelderland;1906;249
4;2022-09-02 09:00:00;2020-10-22;VR06;Noord- en Oost-Gelderland;1814;292
4;2022-09-02 09:00:00;2020-10-23;VR06;Noord- en Oost-Gelderland;1820;265
4;2022-09-02 09:00:00;2020-10-24;VR06;Noord- en Oost-Gelderland;1882;356
4;2022-09-02 09:00:00;2020-10-25;VR06;Noord- en Oost-Gelderland;1610;265
4;2022-09-02 09:00:00;2020-10-26;VR06;Noord- en Oost-Gelderland;1868;284
4;2022-09-02 09:00:00;2020-10-27;VR06;Noord- en Oost-Gelderland;1709;262
4;2022-09-02 09:00:00;2020-10-28;VR06;Noord- en Oost-Gelderland;2013;257
4;2022-09-02 09:00:00;2020-10-29;VR06;Noord- en Oost-Gelderland;1879;253
4;2022-09-02 09:00:00;2020-10-30;VR06;Noord- en Oost-Gelderland;1894;293
4;2022-09-02 09:00:00;2020-10-31;VR06;Noord- en Oost-Gelderland;1301;193
4;2022-09-02 09:00:00;2020-11-01;VR06;Noord- en Oost-Gelderland;1109;176
4;2022-09-02 09:00:00;2020-11-02;VR06;Noord- en Oost-Gelderland;1944;253
4;2022-09-02 09:00:00;2020-11-03;VR06;Noord- en Oost-Gelderland;1587;213
4;2022-09-02 09:00:00;2020-11-04;VR06;Noord- en Oost-Gelderland;1459;199
4;2022-09-02 09:00:00;2020-11-05;VR06;Noord- en Oost-Gelderland;1486;192
4;2022-09-02 09:00:00;2020-11-06;VR06;Noord- en Oost-Gelderland;1299;145
4;2022-09-02 09:00:00;2020-11-07;VR06;Noord- en Oost-Gelderland;1099;156
4;2022-09-02 09:00:00;2020-11-08;VR06;Noord- en Oost-Gelderland;1006;129
4;2022-09-02 09:00:00;2020-11-09;VR06;Noord- en Oost-Gelderland;1670;162
4;2022-09-02 09:00:00;2020-11-10;VR06;Noord- en Oost-Gelderland;1557;176
4;2022-09-02 09:00:00;2020-11-11;VR06;Noord- en Oost-Gelderland;1432;150
4;2022-09-02 09:00:00;2020-11-12;VR06;Noord- en Oost-Gelderland;1422;161
4;2022-09-02 09:00:00;2020-11-13;VR06;Noord- en Oost-Gelderland;1264;182
4;2022-09-02 09:00:00;2020-11-14;VR06;Noord- en Oost-Gelderland;966;133
4;2022-09-02 09:00:00;2020-11-15;VR06;Noord- en Oost-Gelderland;948;145
4;2022-09-02 09:00:00;2020-11-16;VR06;Noord- en Oost-Gelderland;1781;210
4;2022-09-02 09:00:00;2020-11-17;VR06;Noord- en Oost-Gelderland;1594;179
4;2022-09-02 09:00:00;2020-11-18;VR06;Noord- en Oost-Gelderland;1960;212
4;2022-09-02 09:00:00;2020-11-19;VR06;Noord- en Oost-Gelderland;1832;164
4;2022-09-02 09:00:00;2020-11-20;VR06;Noord- en Oost-Gelderland;1390;132
4;2022-09-02 09:00:00;2020-11-21;VR06;Noord- en Oost-Gelderland;1183;129
4;2022-09-02 09:00:00;2020-11-22;VR06;Noord- en Oost-Gelderland;1126;100
4;2022-09-02 09:00:00;2020-11-23;VR06;Noord- en Oost-Gelderland;2004;205
4;2022-09-02 09:00:00;2020-11-24;VR06;Noord- en Oost-Gelderland;1861;169
4;2022-09-02 09:00:00;2020-11-25;VR06;Noord- en Oost-Gelderland;1799;189
4;2022-09-02 09:00:00;2020-11-26;VR06;Noord- en Oost-Gelderland;1681;176
4;2022-09-02 09:00:00;2020-11-27;VR06;Noord- en Oost-Gelderland;1421;151
4;2022-09-02 09:00:00;2020-11-28;VR06;Noord- en Oost-Gelderland;1124;116
4;2022-09-02 09:00:00;2020-11-29;VR06;Noord- en Oost-Gelderland;1071;122
4;2022-09-02 09:00:00;2020-11-30;VR06;Noord- en Oost-Gelderland;2081;206
4;2022-09-02 09:00:00;2020-12-01;VR06;Noord- en Oost-Gelderland;2126;200
4;2022-09-02 09:00:00;2020-12-02;VR06;Noord- en Oost-Gelderland;2361;225
4;2022-09-02 09:00:00;2020-12-03;VR06;Noord- en Oost-Gelderland;2251;243
4;2022-09-02 09:00:00;2020-12-04;VR06;Noord- en Oost-Gelderland;2057;246
4;2022-09-02 09:00:00;2020-12-05;VR06;Noord- en Oost-Gelderland;1265;154
4;2022-09-02 09:00:00;2020-12-06;VR06;Noord- en Oost-Gelderland;1897;255
4;2022-09-02 09:00:00;2020-12-07;VR06;Noord- en Oost-Gelderland;3016;304
4;2022-09-02 09:00:00;2020-12-08;VR06;Noord- en Oost-Gelderland;2903;332
4;2022-09-02 09:00:00;2020-12-09;VR06;Noord- en Oost-Gelderland;3565;404
4;2022-09-02 09:00:00;2020-12-10;VR06;Noord- en Oost-Gelderland;3280;330
4;2022-09-02 09:00:00;2020-12-11;VR06;Noord- en Oost-Gelderland;3068;358
4;2022-09-02 09:00:00;2020-12-12;VR06;Noord- en Oost-Gelderland;2626;299
4;2022-09-02 09:00:00;2020-12-13;VR06;Noord- en Oost-Gelderland;2344;305
4;2022-09-02 09:00:00;2020-12-14;VR06;Noord- en Oost-Gelderland;3541;444
4;2022-09-02 09:00:00;2020-12-15;VR06;Noord- en Oost-Gelderland;3153;439
4;2022-09-02 09:00:00;2020-12-16;VR06;Noord- en Oost-Gelderland;3294;472
4;2022-09-02 09:00:00;2020-12-17;VR06;Noord- en Oost-Gelderland;2950;454
4;2022-09-02 09:00:00;2020-12-18;VR06;Noord- en Oost-Gelderland;2789;459
4;2022-09-02 09:00:00;2020-12-19;VR06;Noord- en Oost-Gelderland;2856;443
4;2022-09-02 09:00:00;2020-12-20;VR06;Noord- en Oost-Gelderland;2668;408
4;2022-09-02 09:00:00;2020-12-21;VR06;Noord- en Oost-Gelderland;3545;512
4;2022-09-02 09:00:00;2020-12-22;VR06;Noord- en Oost-Gelderland;3612;503
4;2022-09-02 09:00:00;2020-12-23;VR06;Noord- en Oost-Gelderland;3314;467
4;2022-09-02 09:00:00;2020-12-24;VR06;Noord- en Oost-Gelderland;2314;340
4;2022-09-02 09:00:00;2020-12-25;VR06;Noord- en Oost-Gelderland;1943;338
4;2022-09-02 09:00:00;2020-12-26;VR06;Noord- en Oost-Gelderland;1937;318
4;2022-09-02 09:00:00;2020-12-27;VR06;Noord- en Oost-Gelderland;2488;378
4;2022-09-02 09:00:00;2020-12-28;VR06;Noord- en Oost-Gelderland;3023;431
4;2022-09-02 09:00:00;2020-12-29;VR06;Noord- en Oost-Gelderland;3230;438
4;2022-09-02 09:00:00;2020-12-30;VR06;Noord- en Oost-Gelderland;2932;422
4;2022-09-02 09:00:00;2020-12-31;VR06;Noord- en Oost-Gelderland;1792;289
4;2022-09-02 09:00:00;2021-01-01;VR06;Noord- en Oost-Gelderland;1774;273
4;2022-09-02 09:00:00;2021-01-02;VR06;Noord- en Oost-Gelderland;2544;340
4;2022-09-02 09:00:00;2021-01-03;VR06;Noord- en Oost-Gelderland;1937;283
4;2022-09-02 09:00:00;2021-01-04;VR06;Noord- en Oost-Gelderland;2867;419
4;2022-09-02 09:00:00;2021-01-05;VR06;Noord- en Oost-Gelderland;2626;379
4;2022-09-02 09:00:00;2021-01-06;VR06;Noord- en Oost-Gelderland;2604;354
4;2022-09-02 09:00:00;2021-01-07;VR06;Noord- en Oost-Gelderland;2382;328
4;2022-09-02 09:00:00;2021-01-08;VR06;Noord- en Oost-Gelderland;2194;240
4;2022-09-02 09:00:00;2021-01-09;VR06;Noord- en Oost-Gelderland;1717;210
4;2022-09-02 09:00:00;2021-01-10;VR06;Noord- en Oost-Gelderland;1349;176
4;2022-09-02 09:00:00;2021-01-11;VR06;Noord- en Oost-Gelderland;2133;244
4;2022-09-02 09:00:00;2021-01-12;VR06;Noord- en Oost-Gelderland;1828;209
4;2022-09-02 09:00:00;2021-01-13;VR06;Noord- en Oost-Gelderland;2128;248
4;2022-09-02 09:00:00;2021-01-14;VR06;Noord- en Oost-Gelderland;1858;189
4;2022-09-02 09:00:00;2021-01-15;VR06;Noord- en Oost-Gelderland;1827;206
4;2022-09-02 09:00:00;2021-01-16;VR06;Noord- en Oost-Gelderland;1430;156
4;2022-09-02 09:00:00;2021-01-17;VR06;Noord- en Oost-Gelderland;1362;129
4;2022-09-02 09:00:00;2021-01-18;VR06;Noord- en Oost-Gelderland;2196;244
4;2022-09-02 09:00:00;2021-01-19;VR06;Noord- en Oost-Gelderland;1711;204
4;2022-09-02 09:00:00;2021-01-20;VR06;Noord- en Oost-Gelderland;1733;162
4;2022-09-02 09:00:00;2021-01-21;VR06;Noord- en Oost-Gelderland;1684;181
4;2022-09-02 09:00:00;2021-01-22;VR06;Noord- en Oost-Gelderland;1432;154
4;2022-09-02 09:00:00;2021-01-23;VR06;Noord- en Oost-Gelderland;1249;134
4;2022-09-02 09:00:00;2021-01-24;VR06;Noord- en Oost-Gelderland;1074;134
4;2022-09-02 09:00:00;2021-01-25;VR06;Noord- en Oost-Gelderland;1525;146
4;2022-09-02 09:00:00;2021-01-26;VR06;Noord- en Oost-Gelderland;1323;130
4;2022-09-02 09:00:00;2021-01-27;VR06;Noord- en Oost-Gelderland;1414;158
4;2022-09-02 09:00:00;2021-01-28;VR06;Noord- en Oost-Gelderland;1358;121
4;2022-09-02 09:00:00;2021-01-29;VR06;Noord- en Oost-Gelderland;1083;107
4;2022-09-02 09:00:00;2021-01-30;VR06;Noord- en Oost-Gelderland;894;99
4;2022-09-02 09:00:00;2021-01-31;VR06;Noord- en Oost-Gelderland;780;109
4;2022-09-02 09:00:00;2021-02-01;VR06;Noord- en Oost-Gelderland;1382;130
4;2022-09-02 09:00:00;2021-02-02;VR06;Noord- en Oost-Gelderland;1286;111
4;2022-09-02 09:00:00;2021-02-03;VR06;Noord- en Oost-Gelderland;1409;143
4;2022-09-02 09:00:00;2021-02-04;VR06;Noord- en Oost-Gelderland;1359;140
4;2022-09-02 09:00:00;2021-02-05;VR06;Noord- en Oost-Gelderland;1212;108
4;2022-09-02 09:00:00;2021-02-06;VR06;Noord- en Oost-Gelderland;1019;128
4;2022-09-02 09:00:00;2021-02-07;VR06;Noord- en Oost-Gelderland;3;0
4;2022-09-02 09:00:00;2021-02-08;VR06;Noord- en Oost-Gelderland;992;104
4;2022-09-02 09:00:00;2021-02-09;VR06;Noord- en Oost-Gelderland;987;91
4;2022-09-02 09:00:00;2021-02-10;VR06;Noord- en Oost-Gelderland;1175;105
4;2022-09-02 09:00:00;2021-02-11;VR06;Noord- en Oost-Gelderland;1012;101
4;2022-09-02 09:00:00;2021-02-12;VR06;Noord- en Oost-Gelderland;937;82
4;2022-09-02 09:00:00;2021-02-13;VR06;Noord- en Oost-Gelderland;731;81
4;2022-09-02 09:00:00;2021-02-14;VR06;Noord- en Oost-Gelderland;738;84
4;2022-09-02 09:00:00;2021-02-15;VR06;Noord- en Oost-Gelderland;809;79
4;2022-09-02 09:00:00;2021-02-16;VR06;Noord- en Oost-Gelderland;1720;151
4;2022-09-02 09:00:00;2021-02-17;VR06;Noord- en Oost-Gelderland;1523;121
4;2022-09-02 09:00:00;2021-02-18;VR06;Noord- en Oost-Gelderland;1500;145
4;2022-09-02 09:00:00;2021-02-19;VR06;Noord- en Oost-Gelderland;1323;111
4;2022-09-02 09:00:00;2021-02-20;VR06;Noord- en Oost-Gelderland;1372;82
4;2022-09-02 09:00:00;2021-02-21;VR06;Noord- en Oost-Gelderland;1113;86
4;2022-09-02 09:00:00;2021-02-22;VR06;Noord- en Oost-Gelderland;1706;147
4;2022-09-02 09:00:00;2021-02-23;VR06;Noord- en Oost-Gelderland;1719;119
4;2022-09-02 09:00:00;2021-02-24;VR06;Noord- en Oost-Gelderland;1867;145
4;2022-09-02 09:00:00;2021-02-25;VR06;Noord- en Oost-Gelderland;1649;144
4;2022-09-02 09:00:00;2021-02-26;VR06;Noord- en Oost-Gelderland;1602;146
4;2022-09-02 09:00:00;2021-02-27;VR06;Noord- en Oost-Gelderland;1553;124
4;2022-09-02 09:00:00;2021-02-28;VR06;Noord- en Oost-Gelderland;1483;109
4;2022-09-02 09:00:00;2021-03-01;VR06;Noord- en Oost-Gelderland;2173;141
4;2022-09-02 09:00:00;2021-03-02;VR06;Noord- en Oost-Gelderland;2000;156
4;2022-09-02 09:00:00;2021-03-03;VR06;Noord- en Oost-Gelderland;2114;186
4;2022-09-02 09:00:00;2021-03-04;VR06;Noord- en Oost-Gelderland;1968;151
4;2022-09-02 09:00:00;2021-03-05;VR06;Noord- en Oost-Gelderland;1880;148
4;2022-09-02 09:00:00;2021-03-06;VR06;Noord- en Oost-Gelderland;1903;161
4;2022-09-02 09:00:00;2021-03-07;VR06;Noord- en Oost-Gelderland;2109;150
4;2022-09-02 09:00:00;2021-03-08;VR06;Noord- en Oost-Gelderland;3197;187
4;2022-09-02 09:00:00;2021-03-09;VR06;Noord- en Oost-Gelderland;3318;221
4;2022-09-02 09:00:00;2021-03-10;VR06;Noord- en Oost-Gelderland;3329;247
4;2022-09-02 09:00:00;2021-03-11;VR06;Noord- en Oost-Gelderland;2961;240
4;2022-09-02 09:00:00;2021-03-12;VR06;Noord- en Oost-Gelderland;2512;228
4;2022-09-02 09:00:00;2021-03-13;VR06;Noord- en Oost-Gelderland;2915;179
4;2022-09-02 09:00:00;2021-03-14;VR06;Noord- en Oost-Gelderland;2859;233
4;2022-09-02 09:00:00;2021-03-15;VR06;Noord- en Oost-Gelderland;3887;249
4;2022-09-02 09:00:00;2021-03-16;VR06;Noord- en Oost-Gelderland;3618;271
4;2022-09-02 09:00:00;2021-03-17;VR06;Noord- en Oost-Gelderland;3942;315
4;2022-09-02 09:00:00;2021-03-18;VR06;Noord- en Oost-Gelderland;3501;286
4;2022-09-02 09:00:00;2021-03-19;VR06;Noord- en Oost-Gelderland;3112;255
4;2022-09-02 09:00:00;2021-03-20;VR06;Noord- en Oost-Gelderland;3034;242
4;2022-09-02 09:00:00;2021-03-21;VR06;Noord- en Oost-Gelderland;3121;261
4;2022-09-02 09:00:00;2021-03-22;VR06;Noord- en Oost-Gelderland;4356;291
4;2022-09-02 09:00:00;2021-03-23;VR06;Noord- en Oost-Gelderland;4146;301
4;2022-09-02 09:00:00;2021-03-24;VR06;Noord- en Oost-Gelderland;3989;345
4;2022-09-02 09:00:00;2021-03-25;VR06;Noord- en Oost-Gelderland;3616;322
4;2022-09-02 09:00:00;2021-03-26;VR06;Noord- en Oost-Gelderland;3095;302
4;2022-09-02 09:00:00;2021-03-27;VR06;Noord- en Oost-Gelderland;2977;254
4;2022-09-02 09:00:00;2021-03-28;VR06;Noord- en Oost-Gelderland;3127;239
4;2022-09-02 09:00:00;2021-03-29;VR06;Noord- en Oost-Gelderland;4231;324
4;2022-09-02 09:00:00;2021-03-30;VR06;Noord- en Oost-Gelderland;3565;299
4;2022-09-02 09:00:00;2021-03-31;VR06;Noord- en Oost-Gelderland;3309;336
4;2022-09-02 09:00:00;2021-04-01;VR06;Noord- en Oost-Gelderland;3122;323
4;2022-09-02 09:00:00;2021-04-02;VR06;Noord- en Oost-Gelderland;2815;278
4;2022-09-02 09:00:00;2021-04-03;VR06;Noord- en Oost-Gelderland;2567;251
4;2022-09-02 09:00:00;2021-04-04;VR06;Noord- en Oost-Gelderland;2726;259
4;2022-09-02 09:00:00;2021-04-05;VR06;Noord- en Oost-Gelderland;3207;289
4;2022-09-02 09:00:00;2021-04-06;VR06;Noord- en Oost-Gelderland;4018;277
4;2022-09-02 09:00:00;2021-04-07;VR06;Noord- en Oost-Gelderland;3571;332
4;2022-09-02 09:00:00;2021-04-08;VR06;Noord- en Oost-Gelderland;3068;281
4;2022-09-02 09:00:00;2021-04-09;VR06;Noord- en Oost-Gelderland;2897;325
4;2022-09-02 09:00:00;2021-04-10;VR06;Noord- en Oost-Gelderland;2669;335
4;2022-09-02 09:00:00;2021-04-11;VR06;Noord- en Oost-Gelderland;2846;281
4;2022-09-02 09:00:00;2021-04-12;VR06;Noord- en Oost-Gelderland;3724;340
4;2022-09-02 09:00:00;2021-04-13;VR06;Noord- en Oost-Gelderland;3644;364
4;2022-09-02 09:00:00;2021-04-14;VR06;Noord- en Oost-Gelderland;3944;382
4;2022-09-02 09:00:00;2021-04-15;VR06;Noord- en Oost-Gelderland;3342;364
4;2022-09-02 09:00:00;2021-04-16;VR06;Noord- en Oost-Gelderland;2961;401
4;2022-09-02 09:00:00;2021-04-17;VR06;Noord- en Oost-Gelderland;2806;322
4;2022-09-02 09:00:00;2021-04-18;VR06;Noord- en Oost-Gelderland;3038;294
4;2022-09-02 09:00:00;2021-04-19;VR06;Noord- en Oost-Gelderland;4103;355
4;2022-09-02 09:00:00;2021-04-20;VR06;Noord- en Oost-Gelderland;3741;393
4;2022-09-02 09:00:00;2021-04-21;VR06;Noord- en Oost-Gelderland;3933;378
4;2022-09-02 09:00:00;2021-04-22;VR06;Noord- en Oost-Gelderland;3165;331
4;2022-09-02 09:00:00;2021-04-23;VR06;Noord- en Oost-Gelderland;2568;293
4;2022-09-02 09:00:00;2021-04-24;VR06;Noord- en Oost-Gelderland;2493;272
4;2022-09-02 09:00:00;2021-04-25;VR06;Noord- en Oost-Gelderland;2618;260
4;2022-09-02 09:00:00;2021-04-26;VR06;Noord- en Oost-Gelderland;3133;312
4;2022-09-02 09:00:00;2021-04-27;VR06;Noord- en Oost-Gelderland;2140;273
4;2022-09-02 09:00:00;2021-04-28;VR06;Noord- en Oost-Gelderland;2986;290
4;2022-09-02 09:00:00;2021-04-29;VR06;Noord- en Oost-Gelderland;2775;293
4;2022-09-02 09:00:00;2021-04-30;VR06;Noord- en Oost-Gelderland;2384;348
4;2022-09-02 09:00:00;2021-05-01;VR06;Noord- en Oost-Gelderland;1940;277
4;2022-09-02 09:00:00;2021-05-02;VR06;Noord- en Oost-Gelderland;1878;208
4;2022-09-02 09:00:00;2021-05-03;VR06;Noord- en Oost-Gelderland;2447;304
4;2022-09-02 09:00:00;2021-05-04;VR06;Noord- en Oost-Gelderland;2299;252
4;2022-09-02 09:00:00;2021-05-05;VR06;Noord- en Oost-Gelderland;2208;258
4;2022-09-02 09:00:00;2021-05-06;VR06;Noord- en Oost-Gelderland;2096;286
4;2022-09-02 09:00:00;2021-05-07;VR06;Noord- en Oost-Gelderland;1948;260
4;2022-09-02 09:00:00;2021-05-08;VR06;Noord- en Oost-Gelderland;1781;246
4;2022-09-02 09:00:00;2021-05-09;VR06;Noord- en Oost-Gelderland;1528;217
4;2022-09-02 09:00:00;2021-05-10;VR06;Noord- en Oost-Gelderland;2148;280
4;2022-09-02 09:00:00;2021-05-11;VR06;Noord- en Oost-Gelderland;1922;214
4;2022-09-02 09:00:00;2021-05-12;VR06;Noord- en Oost-Gelderland;1641;219
4;2022-09-02 09:00:00;2021-05-13;VR06;Noord- en Oost-Gelderland;1338;189
4;2022-09-02 09:00:00;2021-05-14;VR06;Noord- en Oost-Gelderland;1577;172
4;2022-09-02 09:00:00;2021-05-15;VR06;Noord- en Oost-Gelderland;1479;170
4;2022-09-02 09:00:00;2021-05-16;VR06;Noord- en Oost-Gelderland;1438;121
4;2022-09-02 09:00:00;2021-05-17;VR06;Noord- en Oost-Gelderland;1908;205
4;2022-09-02 09:00:00;2021-05-18;VR06;Noord- en Oost-Gelderland;1520;175
4;2022-09-02 09:00:00;2021-05-19;VR06;Noord- en Oost-Gelderland;1427;181
4;2022-09-02 09:00:00;2021-05-20;VR06;Noord- en Oost-Gelderland;1415;121
4;2022-09-02 09:00:00;2021-05-21;VR06;Noord- en Oost-Gelderland;1346;122
4;2022-09-02 09:00:00;2021-05-22;VR06;Noord- en Oost-Gelderland;1131;86
4;2022-09-02 09:00:00;2021-05-23;VR06;Noord- en Oost-Gelderland;1435;104
